,year,movie,movie_id,certificate,duration,genre,rate,metascore,synopsis,votes,gross,user_reviews,critic_reviews,popularity,awards_wins,awards_nominations
4971,2018,Bao,tt8075496,G,8,Animation|Short|Family,7.5,,A Chinese-Canadian woman suffering from empty nest syndrome gets a second shot at motherhood when one of her handmade dumplings comes alive.,14730,,72.0,15.0,,0,0
4972,2018,Beautiful Boy,tt1226837,R,120,"Biography, Drama",7.3,62.0,"Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse, and recovery in a family coping with addiction over many years.",29506,7649973.0,253.0,203.0,756.0,7,26
4973,2018,Beirut,tt4669264,R,109,"Drama, Thriller",6.4,69.0,"Caught in the crossfires of civil war, CIA operatives must send a former U.S. diplomat to negotiate for the life of a friend he left behind.",14832,5019226.0,115.0,92.0,2147.0,0,0
4974,2018,Ben Is Back,tt7545524,R,103,Drama,6.7,66.0,A drug addicted teenage boy shows up unexpectedly at his family's home on Christmas Eve.,9599,3703184.0,78.0,141.0,1007.0,0,9
4975,2018,Between Worlds,tt7295450,R,90,"Drama, Fantasy, Thriller",4.8,24.0,"Joe meets a mother who can contact spirits when suffocating. Her daughter is dying when Joe helps the mother spiritually contact the daughter and save her. Unfortunately, the spirit in the daughter's body is now that of Joe's dead wife.",4137,-1.0,90.0,23.0,1850.0,0,0
4976,2018,Bigger,tt3226786,PG-13,107,"Biography, Drama",6.5,37.0,"The inspirational tale of the grandfathers of fitness as we now know it, Joe and Ben Weider. Facing anti-Semitism and extreme poverty, the brothers beat all odds to build an empire and inspire future generations.",1143,46382.0,36.0,12.0,2650.0,0,0
4977,2018,Billionaire Boys Club,tt5179598,R,108,"Biography, Drama, Thriller",5.6,30.0,A group of wealthy boys in Los Angeles during the early 1980s establish a 'get-rich-quick' scam that turns deadly.,7722,-1.0,60.0,33.0,1709.0,0,0
4978,2018,Bird Box,tt2737304,R,124,"Drama, Horror, Sci-Fi",6.6,51.0,"Five years after an ominous unseen presence drives most of society to suicide, a mother and her two children make a desperate bid to reach safety.",214359,-1.0,2571.0,189.0,248.0,3,6
4979,2018,BlacKkKlansman,tt7349662,R,135,Biography|Crime|Drama,7.599999900000001,83.0,"Ron Stallworth, an African American police officer from Colorado Springs, CO, successfully manages to infiltrate the local Ku Klux Klan branch with the help of a Jewish surrogate who eventually becomes its leader. Based on actual events.",87381,48270000.0,528.0,373.0,50.0,5,45
4980,2018,Black '47,tt3208026,R,100,"Action, Drama",6.9,65.0,"Set in Ireland during the Great Famine, the drama follows an Irish Ranger who has been fighting for the British Army abroad, as he abandons his post to reunite with his family.",6639,50026.0,99.0,45.0,2862.0,0,0
4981,2018,Black Panther,tt1825683,PG-13,134,Action|Adventure|Sci-Fi,7.400000099999999,88.0,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",447563,700060000.0,2676.0,622.0,80.0,13,52
4982,2018,Black Sheep,tt7440094,,26,Documentary|Short,7.5,,"After the high-profile killing of Damilola Taylor, Cornelius' family move out of London. But when they discover their new town is run by racists, Cornelius takes a drastic step to survive.",125,,,,,0,0
4983,2018,Blaze,tt6443294,R,129,"Biography, Drama, Music",6.7,75.0,"A reimagining of the life and times of Blaze Foley, the unsung songwriting legend of the Texas Outlaw Music movement.",1385,69114.0,16.0,49.0,2627.0,4,11
4984,2018,Blindspotting,tt7242142,R,95,"Comedy, Crime, Drama",7.4,77.0,"While on probation, a man begins to re-evaluate his relationship with his volatile best friend.",16656,4333394.0,103.0,108.0,1257.0,6,17
4985,2018,Blockers,tt2531344,R,102,Comedy,6.2,69.0,Three parents try to stop their daughters from losing their virginity on prom night.,56388,59839515.0,305.0,184.0,296.0,0,5
4986,2018,Blue Night,tt6069162,R,91,"Drama, Music, Romance",4.3,45.0,A singer in New York gets a grim diagnosis that puts her life and dreams into perspective.,738,13337.0,34.0,18.0,2759.0,0,0
4987,2018,Bohemian Rhapsody,tt1727824,PG-13,134,Biography|Drama|Music,8.30000019,49.0,"The story of the legendary rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",195284,202520000.0,2240.0,370.0,5.0,7,23
4988,2018,Book Club,tt6857166,PG-13,104,"Comedy, Drama, Romance",6.1,53.0,Four lifelong friends have their lives forever changed after reading 50 Shades of Grey in their monthly book club.,18309,68566296.0,265.0,138.0,371.0,0,3
4989,2018,Border,tt5501104,R,110,Drama|Fantasy|Romance,7.30000019,75.0,A customs officer who can smell fear develops an unusual attraction to a strange traveler while aiding a police investigation which will call into question her entire existence.,3254,770000.0,18.0,82.0,933.0,0,0
4990,2018,Boy Erased,tt7008872,R,115,"Biography, Drama",7.0,69.0,The son of a Baptist preacher is forced to participate in a church-supported gay conversion program after being forcibly outed to his parents.,18208,6788692.0,148.0,171.0,559.0,7,35
4991,2018,Braven,tt5001754,R,94,"Action, Drama",6.1,61.0,A logger defends his family from a group of dangerous drug runners.,22994,-1.0,196.0,63.0,2315.0,0,0
4992,2018,Breaking In,tt7137846,PG-13,88,"Action, Crime, Drama, Thriller",5.4,42.0,A woman fights to protect her family during a home invasion.,9935,46383120.0,164.0,96.0,2145.0,0,0
4993,2018,Bumblebee,tt4701182,PG-13,114,"Action, Adventure, Sci-Fi",6.9,66.0,"On the run in the year 1987, Bumblebee finds refuge in a junkyard in a small California beach town. On the cusp of turning 18 and trying to find her place in the world, Charlie Watson discovers Bumblebee, battle-scarred and broken.",90639,127195589.0,1085.0,250.0,113.0,0,3
4994,2018,Burning,tt7282468,Not Rated,148,"Drama, Mystery",7.6,90.0,"Jong-su bumps into a girl who used to live in the same neighborhood as him, who asks him to look after her cat while on a trip to Africa. When back, she introduces Ben, a mysterious guy she met there, who confesses his secret hobby.",21268,718991.0,129.0,200.0,330.0,35,101
4995,2018,Cam,tt8361028,TV-MA,94,"Horror, Mystery, Thriller",6.0,71.0,"Alice, an ambitious camgirl, wakes up one day to discover she's been replaced on her show with an exact replica of herself.",17117,-1.0,215.0,111.0,2812.0,5,3
4996,2018,Can You Ever Forgive Me?,tt4595882,R,106,Biography|Comedy|Crime,7.599999900000001,87.0,"When Lee Israel falls out of step with current tastes, she turns her art form to deception.",3836,7780000.0,53.0,120.0,302.0,7,28
4997,2018,Capernaum,tt8267604,R,126,Drama,8.10000038,74.0,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",2964,310000.0,56.0,70.0,434.0,0,4
4998,2018,Capharnaüm,tt8267604,R,126,Drama,8.5,75.0,"While serving a five-year sentence for a violent crime, a 12-year-old boy sues his parents for neglect.",18733,1658867.0,169.0,156.0,475.0,29,35
4999,2018,Charlie Says,tt1759744,R,104,"Biography, Crime, Drama",5.7,56.0,The tragic tale of an all-American girl who was transformed into a cold-blooded killer in the summer of 1969.,345,36522.0,6.0,42.0,174.0,0,0
5000,2018,Christopher Robin,tt4575576,PG,104,Animation|Adventure|Comedy,7.400000099999999,60.0,"A working-class family man, Christopher Robin, encounters his childhood friend Winnie-the-Pooh, who helps him to rediscover the joys of life.",39234,99220000.0,459.0,224.0,316.0,0,1
5001,2018,Climax,tt8359848,R,97,"Drama, Horror, Music, Thriller",7.2,67.0,"French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory nightmare when they learn their sangria is laced with LSD.",23191,804112.0,194.0,235.0,377.0,4,5
5002,2018,Cold War,tt6543652,R,89,Drama|Music|Romance,7.80000019,91.0,"A passionate love story between two people of different backgrounds and temperaments, who are fatefully mismatched and yet condemned to each other. Set against the background of the Cold ... See full summary »",16874,770000.0,84.0,198.0,107.0,3,18
5003,2018,Colette,tt5437928,R,111,"Biography, Drama, History",6.8,74.0,"Colette is pushed by her husband to write novels under his name. Upon their success, she fights to make her talents known, challenging gender norms.",11786,5137622.0,118.0,172.0,1075.0,0,9
5004,2018,Crazy Rich Asians,tt3104988,PG-13,120,"Comedy, Romance",7.0,74.0,"This contemporary romantic comedy, based on a global bestseller, follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.",93884,174532921.0,929.0,232.0,61.0,8,45
5005,2018,Creed II,tt6343314,PG-13,130,"Drama, Sport",7.2,66.0,"Under the tutelage of Rocky Balboa, newly crowned heavyweight champion Adonis Creed faces off against Viktor Drago, the son of Ivan Drago.",70383,115715889.0,645.0,261.0,278.0,0,7
5006,2018,Damsel,tt5881528,R,113,"Comedy, Drama, Western",5.6,63.0,"It's the Wild West, circa 1870. Samuel Alabaster, an affluent pioneer, ventures across the American frontier to marry the love of his life, Penelope. As his group traverses the west, the once-simple journey grows treacherous, blurring the lines between hero, villain and damsel.",2156,305136.0,41.0,77.0,1384.0,0,3
5007,2018,Deadpool 2,tt5463162,R,119,"Action, Adventure, Comedy, Sci-Fi",7.8,66.0,"Foul-mouthed mutant mercenary Wade Wilson (AKA. Deadpool), brings together a team of fellow mutant rogues to protect a young boy with supernatural abilities from the brutal, time-traveling cyborg, Cable.",385798,324591735.0,1213.0,506.0,75.0,3,37
5008,2018,Death Wish,tt1137450,R,107,"Action, Crime, Drama, Thriller",6.4,31.0,"Dr. Paul Kersey is an experienced trauma surgeon, a man who has spent his life saving lives. After an attack on his family, Paul embarks on his own mission for justice.",49714,34017028.0,542.0,230.0,653.0,0,4
5009,2018,Den of Thieves,tt1259528,R,140,"Action, Crime, Drama, Mystery, Thriller",7.0,49.0,A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept. and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank.,68952,44947622.0,377.0,175.0,451.0,0,0
5010,2018,Destination Wedding,tt6987770,R,87,"Comedy, Drama, Romance",6.0,46.0,"The story of two miserable and unpleasant wedding guests, Lindsay and Frank, who develop a mutual affection despite themselves.",14860,-1.0,283.0,66.0,768.0,0,0
5011,2018,Destroyer,tt7137380,R,121,"Action, Crime, Drama, Mystery, Thriller",6.2,62.0,A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.,12601,1533324.0,210.0,193.0,192.0,2,11
5012,2018,Detainment,tt6813264,,30,Short|Drama,8.10000038,,Two ten year-old boys are detained by police under suspicion of abducting and murdering a toddler. A true story based on interview transcripts and records from the James Bulger case which shocked the world in 1993.,333,,20.0,15.0,3078.0,0,0
5013,2018,Di qiu zui hou de ye wan,tt8185182,Not Rated,133,"Drama, Mystery",7.2,88.0,"A man went back to Guizhou, found the tracks of a mysterious woman. He recalls the summer he spent with her twenty years ago.",1814,351188.0,18.0,44.0,1423.0,5,13
5014,2018,"Don't Worry, He Won't Get Far on Foot",tt6288124,R,114,"Biography, Comedy, Drama",6.9,67.0,"On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his injured hands into drawing hilarious, often controversial cartoons, which bring him a new lease on life.",13943,1441705.0,80.0,156.0,2031.0,0,4
5015,2018,Double Lives,tt7250056,R,108,"Comedy, Drama, Romance",6.7,80.0,"Set in the Parisian publishing world, an editor and an author find themselves in over their heads, as they cope with a middle-age crisis, the changing industry and their wives.",1549,163291.0,8.0,74.0,1242.0,0,6
5016,2018,Down a Dark Hall,tt2372251,PG-13,96,"Drama, Fantasy, Horror, Thriller",5.2,56.0,"A troubled teen named Kit Gordy is forced to join the exclusive Blackwood Boarding School, just to find herself trapped by dark forces around its mysterious headmistress, Madame Duret.",8493,-1.0,115.0,59.0,1600.0,0,0
5017,2018,Dragged Across Concrete,tt6491178,R,159,"Action, Crime, Drama, Thriller",7.1,60.0,"Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their proper compensation.",14869,-1.0,266.0,138.0,122.0,0,0
5018,2018,Dragon Ball Super: Broly,tt7961060,PG,100,"Animation, Action, Adventure, Family, Fantasy, Sci-Fi",8.0,59.0,"Goku and Vegeta encounter Broly, a Saiyan warrior unlike any fighter they've faced before.",16014,30712119.0,269.0,51.0,1459.0,0,0
5019,2018,Dumplin',tt4878482,PG-13,110,"Comedy, Drama, Musical",6.7,53.0,"Willowdean ('Dumplin'), the plus-size teenage daughter of a former beauty queen, signs up for her mom's Miss Teen Bluebonnet pageant as a protest that escalates when other contestants follow her footsteps, revolutionizing the pageant and their small Texas town.",19350,-1.0,233.0,57.0,385.0,0,5
5020,2018,Eighth Grade,tt7014006,R,93,"Comedy, Drama",7.5,89.0,An introverted teenage girl tries to survive the last week of her disastrous eighth grade year before leaving to start high school.,42226,13539709.0,323.0,211.0,645.0,53,75
5021,2018,El Chicano,tt7374952,R,108,Drama,5.7,46.0,A pair of twin brothers from East L.A. choose to live their lives differently and end up on opposite sides of the law.,284,1258777.0,17.0,13.0,1183.0,0,0
5022,2018,Elizabeth Harvest,tt6852872,R,105,"Horror, Sci-Fi, Thriller",5.7,54.0,"A brilliant man marries a beautiful woman and shows her his home, stating that it's all hers - except a room she can't enter. First chance she enters and discovers what might be human cloning. When the husband returns she pays the price.",3545,-1.0,44.0,48.0,1065.0,0,2
5023,2018,End Game,tt7879350,TV-PG,40,Documentary|Short,7.30000019,,"Filmed and edited in intimate vérité style, this movie follows visionary medical practitioners who are working on the cutting edge of life and death and are dedicated to changing our thinking about both.",344,,4.0,5.0,,0,0
5024,2018,Every Day,tt7026672,PG-13,97,"Drama, Fantasy, Romance",6.4,52.0,A shy teenager falls for a spirit who wakes up in the body of a different person every morning.,13128,6102076.0,98.0,69.0,1175.0,0,0
5025,2018,Everybody Knows,tt4964788,R,133,"Crime, Drama, Mystery, Thriller",7.0,68.0,"Laura, a Spanish woman living in Buenos Aires, returns to her hometown outside Madrid with her two children to attend her sister's wedding. However, the trip is upset by unexpected events that bring secrets into the open.",17414,2660165.0,101.0,184.0,454.0,4,31
